,Statistic,meandifference higher-lower,p-value ttest,p-value mannwhitneyu,FDR-adjusted p-value
Vessel_stromal_Ki67,602.0,0.0033589837794053973,0.5770673129849329,0.7517839162948439,0.7045589286443947
Vessel_stromal_CD44,858.0,-0.0667745162087619,0.002386426166996507,0.008883673406223333,0.042181639411072405
Vessel_stromal_pERK,663.5,-8.204311713871926e-05,0.9931103557233073,0.7042780210102795,0.9931103557233073
Vessel_stromal_pMAPKAPK2,729.0,-0.047364388981458505,0.16546569380248177,0.25727404688053856,0.3276954213398784
Vessel_stromal_pS6,629.0,-0.05396413228211594,0.6355842109193615,0.9954117531567951,0.7478902561311167
Vessel_tumorfront_pp38,690.0,-0.006020360482910686,0.60499248305414,0.49377626884542525,0.7258532655392408
Vessel_tumorfront_pSTAT1,709.0,-0.011132523670843969,0.21239604114163205,0.36661306186730924,0.38122366358754467
Vessel_tumorfront_pSTAT3,782.0,-0.019719204380960698,0.07715414579317671,0.08143575910498878,0.20509329894388748
Vessel_tumorfront_CD36,641.0,0.026230264674499515,0.44626183956952103,0.9038799668928443,0.5988178038952039
Vessel_tumorfront_E-Cadherin,729.0,-0.014646825061415486,0.2925614987177664,0.25727404688053856,0.4645098272867204
Vessel_tumorfront_VEGF,762.0,-0.031075553753030227,0.11667027483659799,0.13043374067122096,0.2768447199512495
Vessel_tumorfront_pCREB,741.0,-0.07733376055934627,0.3662430342618266,0.20377463789748596,0.5304209461723006
Vessel_tumorfront_pNFkB,699.0,-0.04551545873992352,0.20268834173990574,0.43079916522128425,0.3701265370902626
Vessel_tumorfront_GranzymeB,744.0,-0.03963994598756182,0.22382778458698194,0.19176552165188965,0.3938775753689986
Vessel_tumorfront_Ki67,743.0,-0.0026770438183399345,0.67069870833202,0.19570931842465422,0.7675571049031292
Vessel_tumorfront_CD44,664.0,0.0006555166576078519,0.9760026534721029,0.7000250853928275,0.9877617215862246
Vessel_tumorfront_pERK,609.0,0.006289928150196973,0.41363907851476944,0.8136092864863465,0.5677399116869385
Vessel_tumorfront_pMAPKAPK2,656.0,-0.013184145455093388,0.7153669900438044,0.769309773075766,0.803353304327267
Vessel_tumorfront_pS6,612.0,-0.007126688877459819,0.9434442467110473,0.8404881459846103,0.9641036097777126
Fibroblasts_stromal_pp38,737.0,-0.012376929645892626,0.23296948432454795,0.22062170433986716,0.4060049104411209
Fibroblasts_stromal_pSTAT1,699.0,-0.008855901619922987,0.285840912255207,0.43079916522128425,0.4602487299270781
Fibroblasts_stromal_pSTAT3,805.5,-0.02751118362427818,0.02186470535209308,0.04414534794967317,0.09911175050209804
Fibroblasts_stromal_CD36,735.0,-0.002391692634949011,0.8956629500256745,0.22941615355636757,0.9311347500266913
Fibroblasts_stromal_E-Cadherin,769.5,-0.005759050313876857,0.6585288497164297,0.10988903645651328,0.7639793135285439
Fibroblasts_stromal_VEGF,816.0,-0.029719074044321586,0.05275323815303604,0.032887608880505195,0.16971267162048503
Fibroblasts_stromal_pCREB,787.0,-0.16386788979983308,0.023807642442813203,0.07187311314021032,0.10129171997896497
Fibroblasts_stromal_pNFkB,798.0,-0.06253218961193358,0.025569637911781306,0.05405032775676616,0.10632918735592226
Fibroblasts_stromal_GranzymeB,732.0,-0.01757221629675959,0.4211801831660249,0.24306465244179176,0.5762074167092198
Fibroblasts_stromal_Ki67,603.0,0.004289978170560177,0.39944535013337146,0.7605286718186742,0.55922349018672
Fibroblasts_stromal_CD44,759.0,-0.03229810671714886,0.3298233439232565,0.139437114608884,0.5011848128676522
Fibroblasts_stromal_pERK,681.0,0.0013764082100188868,0.8007478636658354,0.5613717641267684,0.8704719340719054
Fibroblasts_stromal_pMAPKAPK2,800.0,-0.05978213935921323,0.018119067492634096,0.051243473690493875,0.0916868475530882
Fibroblasts_stromal_pS6,698.0,-0.11923717012630286,0.26884797488509626,0.4375578509038419,0.44153990702339374
Fibroblasts_tumorfront_pp38,693.0,-0.009000529312966743,0.40125948338097983,0.4722491726138629,0.5598969535548556
Fibroblasts_tumorfront_pSTAT1,623.0,-0.002007840931511254,0.8241077117930994,0.9404074750245699,0.8829725483497494
Fibroblasts_tumorfront_pSTAT3,715.0,-0.012862165067880987,0.2373926345757491,0.33112899383603345,0.4103082572914182
Fibroblasts_tumorfront_CD36,709.0,-0.01338834583587406,0.32116275374665176,0.36661306186730924,0.4922932721664005
Fibroblasts_tumorfront_E-Cadherin,644.0,-0.00859452316638945,0.5504217325399589,0.8766126033208463,0.6809969702116024
Fibroblasts_tumorfront_VEGF,788.0,-0.02436415913003176,0.08402091960933547,0.07007553859334129,0.2164956210792693
Fibroblasts_tumorfront_pCREB,777.0,-0.1138120110536851,0.0891819937040585,0.09200592264327549,0.22429004404613515
Fibroblasts_tumorfront_pNFkB,768.0,-0.050520018573435244,0.07218541578704807,0.11378655259923712,0.19933024478871356
Fibroblasts_tumorfront_GranzymeB,724.0,-0.01567617742494873,0.3705004298788017,0.28221709023687536,0.5347428884848685
Fibroblasts_tumorfront_Ki67,654.5,-0.0039241910276945,0.5864300972814407,0.7825225924293684,0.7118515631740032
Fibroblasts_tumorfront_CD44,592.0,0.02619790111949938,0.5154133419394308,0.6662568120253349,0.6511200541309918
Fibroblasts_tumorfront_pERK,629.0,0.0003671364548174655,0.9528053847187601,0.9954115992860012,0.9713064601501924
Fibroblasts_tumorfront_pMAPKAPK2,700.0,-0.03319630034540072,0.18403325062565132,0.42410144167929154,0.3497464491528215
Fibroblasts_tumorfront_pS6,700.0,-0.1399579735126778,0.2051232989971142,0.42410144167929154,0.3729514527220258
CD4 T cells naive_stromal_pp38,747.0,-0.02147747915714754,0.2002653055699456,0.18008063893179782,0.3689097734183209
CD4 T cells naive_stromal_pSTAT1,794.5,-0.03207065080959684,0.015332093151857016,0.0591472772886607,0.08362959901012919
CD4 T cells naive_stromal_pSTAT3,877.5,-0.049849738747427735,0.008260831006949708,0.004481344330156591,0.05985144396514565
CD4 T cells naive_stromal_CD36,742.0,-0.038962120605538025,0.08397376228843353,0.19958027938545708,0.2164956210792693
CD4 T cells naive_stromal_E-Cadherin,748.0,-0.04047616229549364,0.032162849144517114,0.1764472742614639,0.12280360582451988
CD4 T cells naive_stromal_VEGF,931.0,-0.12100003681132507,0.0003216062474088861,0.0005460365801566319,0.020502730400753382
CD4 T cells naive_stromal_pCREB,738.0,-0.10235213816558714,0.29390779296799113,0.21618718716108143,0.4645098272867204
CD4 T cells naive_stromal_pNFkB,724.0,-0.07326638027107935,0.15452197495224096,0.2819910457404853,0.3236464706924701
CD4 T cells naive_stromal_GranzymeB,752.0,-0.08239933327550819,0.13286681864027963,0.16217524653351223,0.2968301267495609
CD4 T cells naive_stromal_Ki67,781.5,-0.004494132814371679,0.7756732380545532,0.08213518291985063,0.8483926041221677
CD4 T cells naive_stromal_CD44,974.0,-0.32708433022759326,2.5763252465120604e-05,7.757039893323443e-05,0.010820566035350653
CD4 T cells naive_stromal_pERK,696.5,-0.001082322938966318,0.9230781523273134,0.4474893910958204,0.9525622210748689
CD4 T cells naive_stromal_pMAPKAPK2,783.0,-0.06785701263579458,0.08580755334521654,0.07935659716468989,0.21841922669691485
CD4 T cells naive_stromal_pS6,763.0,-0.1864352479046324,0.20606637031343472,0.1274232690826306,0.37305118763639045
CD4 T cells naive_tumorfront_pp38,856.0,-0.04392133997860585,0.005924583941552606,0.009428601506046588,0.050808789080421295
CD4 T cells naive_tumorfront_pSTAT1,689.0,-0.015385533051654507,0.3323876336580499,0.5006344519031024,0.5011848128676522
CD4 T cells naive_tumorfront_pSTAT3,842.0,-0.04427995383270303,0.02263828866445326,0.01489459014153636,0.10008506567442493
CD4 T cells naive_tumorfront_CD36,725.0,-0.013820314827520913,0.6654576118421504,0.27661792182972333,0.7668797265645473
CD4 T cells naive_tumorfront_E-Cadherin,753.0,-0.02969073434224645,0.251227365673062,0.1584501206279303,0.42546569993018557
CD4 T cells naive_tumorfront_VEGF,786.0,-0.06386350892001147,0.039604603454227755,0.07341825497516088,0.14536376814216634
CD4 T cells naive_tumorfront_pCREB,837.0,-0.2222689291283258,0.021188769574737514,0.017436656254067942,0.0988809246821084
CD4 T cells naive_tumorfront_pNFkB,783.0,-0.10186478671712357,0.046002322402227055,0.07914241431040722,0.16100812840779472
CD4 T cells naive_tumorfront_GranzymeB,767.0,-0.028884612983913427,0.6081303736090562,0.11607098515715428,0.7258532655392408
CD4 T cells naive_tumorfront_Ki67,735.0,-0.022220958326917534,0.2922955519569314,0.22855593383099249,0.4645098272867204
CD4 T cells naive_tumorfront_CD44,874.0,-0.22130666171832536,0.0031802919205966874,0.005057667446011671,0.04350189600769352
CD4 T cells naive_tumorfront_pERK,767.0,-0.006613310536569196,0.6483412038935379,0.11593308784141503,0.7563980712091276
CD4 T cells naive_tumorfront_pMAPKAPK2,689.0,-0.053152761414881455,0.16573118886106852,0.5006344519031024,0.3276954213398784
CD4 T cells naive_tumorfront_pS6,692.0,-0.11950730996117387,0.39600899427830094,0.4789267141832735,0.5562668147053057
CD4 T cells memory_stromal_pp38,762.0,-0.02954851569395814,0.04711536711604954,0.13039827927500094,0.16171780006126238
CD4 T cells memory_stromal_pSTAT1,757.0,-0.01944853278741314,0.08579722995473649,0.14566643527994919,0.21841922669691485
CD4 T cells memory_stromal_pSTAT3,858.0,-0.0405185237433735,0.01420563306158962,0.008877966262331047,0.08062656602523838
CD4 T cells memory_stromal_CD36,680.0,-0.00703357699251661,0.749996249530573,0.5691174059109735,0.828140571909996
CD4 T cells memory_stromal_E-Cadherin,754.0,-0.02327108635638042,0.17770612413308545,0.15546099389837797,0.3423695969536508
CD4 T cells memory_stromal_VEGF,871.0,-0.07581501173616875,0.004489666896589411,0.005670596556691775,0.04714150241418882
CD4 T cells memory_stromal_pCREB,775.0,-0.15856043802757813,0.05672713763866398,0.09650330406118693,0.1751867485899917
CD4 T cells memory_stromal_pNFkB,818.0,-0.10528878930170382,0.004920872172036732,0.03103406179773365,0.04751469595157617
CD4 T cells memory_stromal_GranzymeB,800.0,-0.0446273298385855,0.3329299114049403,0.05122397333542666,0.5011848128676522
CD4 T cells memory_stromal_Ki67,733.5,0.01148447498153575,0.4829457766614148,0.2361274587800848,0.6319399674476016
CD4 T cells memory_stromal_CD44,884.0,-0.27213728909356705,0.0004186875452307639,0.0035481031228462396,0.020502730400753382
CD4 T cells memory_stromal_pERK,632.0,-0.0021670517072377785,0.74600635267587,0.9862345969767063,0.8267794464612533
CD4 T cells memory_stromal_pMAPKAPK2,805.0,-0.07602957435053903,0.01313018698914309,0.04473806408191984,0.07659275743666803
CD4 T cells memory_stromal_pS6,716.0,-0.1277811799310632,0.2239437342626411,0.3253978819292678,0.3938775753689986
CD4 T cells memory_tumorfront_pp38,838.0,-0.027070115117614674,0.053839022330651104,0.017006981865997976,0.1700179652546877
CD4 T cells memory_tumorfront_pSTAT1,729.5,-0.016163872752264163,0.1975190093757704,0.25484670140172216,0.3670707253885999
CD4 T cells memory_tumorfront_pSTAT3,798.0,-0.02746847463213184,0.06760516964417769,0.05404226810203598,0.1958218706934802
CD4 T cells memory_tumorfront_CD36,684.0,0.014471468340040983,0.6602964066925272,0.5383374086875458,0.7639793135285439
CD4 T cells memory_tumorfront_E-Cadherin,721.0,-0.014416051164250737,0.5173868839636618,0.2979294851293851,0.6511200541309918
CD4 T cells memory_tumorfront_VEGF,803.0,-0.05929068754968991,0.025491130292542977,0.047255280653145194,0.10632918735592226
CD4 T cells memory_tumorfront_pCREB,744.0,-0.12415926814693617,0.14144072818474485,0.19175062263413545,0.3083020677758752
CD4 T cells memory_tumorfront_pNFkB,738.0,-0.07090882698294271,0.07560655892461843,0.21630660079411324,0.20225958438432956
CD4 T cells memory_tumorfront_GranzymeB,817.0,-0.07033892159955579,0.028136613181473556,0.03195079111342967,0.1114846937379141
CD4 T cells memory_tumorfront_Ki67,589.0,0.022727396624155724,0.12490659641371298,0.6413515970796053,0.288245991723953
CD4 T cells memory_tumorfront_CD44,816.0,-0.18724244426881176,0.011924389243326998,0.03288174571257078,0.07350972643627918
CD4 T cells memory_tumorfront_pERK,531.0,0.008791411511924543,0.31700373262721854,0.25725809026495927,0.48949105773320506
CD4 T cells memory_tumorfront_pMAPKAPK2,684.0,-0.029221241653396013,0.3751065531936818,0.5383374086875458,0.5395368230868026
CD4 T cells memory_tumorfront_pS6,726.0,-0.1680231689449535,0.14741642728242166,0.2720337106566487,0.3142888297391731
CD4 T cells regulatory_stromal_pp38,789.0,-0.031068873236999778,0.07420961688947984,0.0681853959032522,0.19979512239475342
CD4 T cells regulatory_stromal_pSTAT1,701.0,-0.015704568033884397,0.2756030268427243,0.41724624916521025,0.45040183375075565
CD4 T cells regulatory_stromal_pSTAT3,841.5,-0.049107292075667414,0.004981995496564239,0.015163878632563209,0.04751469595157617
CD4 T cells regulatory_stromal_CD36,704.0,-0.028675421111468563,0.14629317686073282,0.39770480143034004,0.3142888297391731
CD4 T cells regulatory_stromal_E-Cadherin,772.0,-0.02429195168270301,0.28601171074039855,0.10348901598664854,0.4602487299270781
CD4 T cells regulatory_stromal_VEGF,840.0,-0.08116352539158325,0.003989993262074001,0.01592582789093517,0.0452918154073265
CD4 T cells regulatory_stromal_pCREB,797.0,-0.1666226217776381,0.06583034338174656,0.055386535388531326,0.19439534630108035
CD4 T cells regulatory_stromal_pNFkB,721.0,-0.08695274341085069,0.04501280169804742,0.2977187568485097,0.15931278115852818
CD4 T cells regulatory_stromal_GranzymeB,732.0,-0.04123079927146059,0.4026451237475469,0.24284333320936613,0.5599700396489063
CD4 T cells regulatory_stromal_Ki67,609.5,0.021017356556648673,0.22955487477452857,0.8179893148309263,0.40172103085542504
CD4 T cells regulatory_stromal_CD44,923.0,-0.2594989929761849,0.00033284438623660807,0.0007636351010353731,0.020502730400753382
CD4 T cells regulatory_stromal_pERK,693.0,-0.0013114007197702268,0.8771047936942289,0.4720448049917475,0.9209600333789404
CD4 T cells regulatory_stromal_pMAPKAPK2,733.0,-0.06405162218716492,0.08075921140589587,0.2382326293140722,0.21332621880802682
CD4 T cells regulatory_stromal_pS6,680.0,-0.05483469061554325,0.668280904577677,0.568968326655271,0.7668797265645473
CD4 T cells regulatory_tumorfront_pp38,881.0,-0.05494442614161972,0.005927692059382484,0.0038270436501953217,0.050808789080421295
CD4 T cells regulatory_tumorfront_pSTAT1,906.0,-0.05968275462845152,0.00034827639224635493,0.0014691601778646546,0.020502730400753382
CD4 T cells regulatory_tumorfront_pSTAT3,938.0,-0.07110641976745632,0.0003506766809996864,0.0003850056053887914,0.020502730400753382
CD4 T cells regulatory_tumorfront_CD36,829.0,-0.06873877995937946,0.016730937550485735,0.022023302414593212,0.09008966373338473
CD4 T cells regulatory_tumorfront_E-Cadherin,861.0,-0.050792033207597065,0.05293426742525578,0.007834296252454652,0.16971267162048503
CD4 T cells regulatory_tumorfront_VEGF,842.0,-0.08877353604208024,0.0033061703753455535,0.014689770064643228,0.04350189600769352
CD4 T cells regulatory_tumorfront_pCREB,890.0,-0.2544318273099985,0.002812109294071494,0.0027563199596790725,0.042181639411072405
CD4 T cells regulatory_tumorfront_pNFkB,871.0,-0.16790724987029038,0.0012470323644919986,0.005528790831331955,0.03852738864556025
CD4 T cells regulatory_tumorfront_GranzymeB,851.0,-0.09270824446022252,0.159570894415634,0.010905252520750074,0.32598591879869326
CD4 T cells regulatory_tumorfront_Ki67,759.0,-0.0023870055017392172,0.9377821671404845,0.13822826969350369,0.9606549029243987
CD4 T cells regulatory_tumorfront_CD44,878.0,-0.23831684073154985,0.003418006114890205,0.004300337510285116,0.04350189600769352
CD4 T cells regulatory_tumorfront_pERK,725.0,-0.006279215527536387,0.4745843783391176,0.27563156967042757,0.6248446360577724
CD4 T cells regulatory_tumorfront_pMAPKAPK2,853.0,-0.10920440708929885,0.008550206280735093,0.010263049491374309,0.05985144396514565
CD4 T cells regulatory_tumorfront_pS6,731.0,-0.13150036437610668,0.3780354986366088,0.24629182733211064,0.5400507123380126
B cells_stromal_pp38,890.5,-0.05165153661916319,0.0024005526958492604,0.002722218595014887,0.042181639411072405
B cells_stromal_pSTAT1,784.5,-0.029061417223147312,0.05333826822358101,0.07582685328085328,0.16971267162048503
B cells_stromal_pSTAT3,876.0,-0.05240707408822266,0.008273822581402149,0.004649906440337002,0.05985144396514565
B cells_stromal_CD36,869.5,-0.05282775111747717,0.04851534001837871,0.005862477477275474,0.16171780006126238
B cells_stromal_E-Cadherin,877.5,-0.053039420122270906,0.002772585037689946,0.004404944253479986,0.042181639411072405
B cells_stromal_VEGF,902.5,-0.10215965988402384,0.0012460265452381156,0.0017137139080159259,0.03852738864556025
B cells_stromal_pCREB,877.5,-0.24830156648209045,0.0075974801214128114,0.004404944253479986,0.058017120927152374
B cells_stromal_pNFkB,881.5,-0.1479137634364548,0.0018007631148612426,0.0038070636318629295,0.042181639411072405
B cells_stromal_GranzymeB,838.5,-0.09149279697407281,0.01766636920947356,0.016485590948968204,0.09160339590097402
B cells_stromal_Ki67,751.5,-0.010837450953399823,0.24492078782579088,0.16302156789184197,0.4188323354599576
B cells_stromal_CD44,955.5,-0.30056977426400183,8.718574472298827e-05,0.0001790692304277825,0.012206004261218359
B cells_stromal_pERK,777.5,-0.011680569236049536,0.1189483786374396,0.08966889622049294,0.27909675434483033
B cells_stromal_pMAPKAPK2,906.5,-0.11010342575026363,0.004997913715059337,0.0014629205007724174,0.04751469595157617
B cells_stromal_pS6,784.5,-0.2710620607867109,0.033454105039663826,0.07582685328085328,0.12545289389873934
B cells_tumorfront_pp38,833.5,-0.04278459344562305,0.02381752060415609,0.017779521694796522,0.10129171997896497
B cells_tumorfront_pSTAT1,856.0,-0.04498087133797911,0.013054194556150719,0.00832295662282079,0.07659275743666803
B cells_tumorfront_pSTAT3,883.5,-0.06053239460211786,0.012251621072713196,0.00313718845542922,0.07350972643627918
B cells_tumorfront_CD36,857.0,-0.07876332744260144,0.005419039453106372,0.008040647130474683,0.04947818631097123
